payment_id,customer_id,amount,payment_date
6727,1331,999,2021-05-07
6728,1331,999,2024-01-23
6729,1331,999,2022-02-06
6730,1331,999,2023-03-09
6731,1331,999,2023-09-27
6732,1332,499,2021-02-12
6733,1332,499,2022-07-04
6734,1332,499,2021-11-30
6735,1332,499,2023-10-09
6736,1332,499,2021-08-20
6737,1332,499,2022-06-29
6738,1332,499,2021-03-27
6739,1332,499,2024-12-17
6740,1333,499,2021-01-14
6741,1333,499,2023-02-25
6742,1333,499,2021-10-30
6743,1333,499,2022-10-29
6744,1333,499,2021-10-18
6745,1333,499,2022-07-08
6746,1333,499,2023-09-18
6747,1333,499,2023-06-16
6748,1334,999,2023-06-26
6749,1334,999,2025-01-31
6750,1334,999,2024-11-26
6751,1334,999,2024-04-09
6752,1334,999,2024-11-18
6753,1334,999,2022-12-08
6754,1334,999,2024-03-23
6755,1334,999,2022-03-15
6756,1335,499,2025-01-16
6757,1335,499,2025-01-31
6758,1335,499,2024-10-09
6759,1335,499,2022-11-12
6760,1335,499,2024-09-20
6761,1335,499,2022-03-31
6762,1335,499,2022-03-10
6763,1335,499,2023-03-06
6764,1335,499,2024-03-26
6765,1335,499,2022-07-31
6766,1335,499,2021-12-30
6767,1335,499,2021-03-15
6768,1336,999,2023-08-15
6769,1336,999,2021-10-22
6770,1336,999,2022-05-05
6771,1336,999,2021-12-13
6772,1336,999,2025-01-05
6773,1336,999,2023-07-10
6774,1336,999,2023-02-09
6775,1336,999,2021-12-07
6776,1336,999,2021-10-09
6777,1336,999,2021-11-19
6778,1337,499,2022-03-10
6779,1337,499,2022-02-13
6780,1337,499,2021-06-12
6781,1337,499,2024-06-05
6782,1337,499,2023-07-30
6783,1337,499,2022-01-07
6784,1337,499,2021-09-11
6785,1337,499,2021-03-11
6786,1337,499,2021-09-19
6787,1338,499,2021-01-18
6788,1338,499,2024-12-03
6789,1338,499,2022-11-26
6790,1338,499,2022-04-15
6791,1338,499,2024-08-11
6792,1338,499,2021-12-06
6793,1338,499,2024-11-29
6794,1338,499,2021-04-29
6795,1338,499,2022-02-27
6796,1338,499,2023-08-22
6797,1338,499,2024-01-09
6798,1339,999,2021-09-09
6799,1339,999,2022-09-12
6800,1339,999,2024-07-28
6801,1339,999,2022-12-16
6802,1339,999,2022-11-28
6803,1339,999,2023-03-28
6804,1339,999,2022-06-24
6805,1339,999,2022-05-04
6806,1339,999,2021-04-03
6807,1339,999,2024-07-16
6808,1339,999,2024-10-15
6809,1339,999,2021-06-11
6810,1339,999,2024-04-13
6811,1340,999,2024-09-10
6812,1340,999,2023-12-06
6813,1340,999,2022-04-14
6814,1340,999,2023-12-08
6815,1340,999,2024-01-09
6816,1340,999,2023-08-26
6817,1340,999,2021-01-01
6818,1340,999,2021-02-14
6819,1340,999,2023-12-23
6820,1340,999,2024-05-18
6821,1341,499,2024-05-10
6822,1341,499,2024-07-15
6823,1341,499,2023-11-09
6824,1341,499,2022-11-22
6825,1341,499,2021-02-28
6826,1341,499,2022-01-29
6827,1341,499,2021-09-06
6828,1341,499,2021-11-29
6829,1341,499,2024-07-06
6830,1341,499,2023-02-07
6831,1341,499,2021-04-03
6832,1341,499,2024-03-28
6833,1341,499,2022-02-14
6834,1341,499,2022-10-15
6835,1341,499,2024-09-06
6836,1342,499,2021-10-21
6837,1342,499,2023-04-10
6838,1342,499,2023-10-17
6839,1342,499,2021-10-16
6840,1342,499,2021-01-27
6841,1342,499,2023-03-19
6842,1342,499,2023-03-12
6843,1342,499,2023-03-26
6844,1342,499,2024-09-18
6845,1342,499,2024-08-23
6846,1342,499,2023-04-01
6847,1343,999,2022-06-29
6848,1343,999,2024-10-14
6849,1343,999,2021-06-01
6850,1343,999,2022-09-13
6851,1343,999,2023-10-03
6852,1343,999,2024-04-19
6853,1343,999,2024-06-09
6854,1343,999,2024-03-03
6855,1343,999,2024-03-22
6856,1343,999,2024-12-06
6857,1343,999,2022-04-15
6858,1343,999,2024-08-10
6859,1343,999,2024-03-17
6860,1343,999,2023-10-14
6861,1343,999,2024-05-14
6862,1344,699,2023-04-26
6863,1344,699,2022-06-11
6864,1344,699,2022-03-11
6865,1344,699,2022-02-01
6866,1344,699,2024-11-29
6867,1344,699,2023-12-15
6868,1344,699,2023-06-04
6869,1344,699,2021-06-12
6870,1344,699,2024-10-22
6871,1344,699,2024-05-19
6872,1344,699,2021-08-08
6873,1345,999,2024-12-02
6874,1345,999,2024-09-26
6875,1345,999,2021-08-26
6876,1345,999,2023-12-30
6877,1345,999,2024-01-21
6878,1345,999,2022-06-18
6879,1345,999,2025-01-03
6880,1345,999,2021-03-09
6881,1345,999,2024-02-23
6882,1345,999,2024-04-16
6883,1345,999,2024-01-13
6884,1345,999,2024-03-03
6885,1345,999,2022-03-08
6886,1346,999,2021-08-19
6887,1346,999,2024-08-21
6888,1346,999,2024-03-03
6889,1346,999,2023-01-07
6890,1346,999,2024-08-14
6891,1346,999,2024-09-04
6892,1346,999,2023-04-11
6893,1346,999,2021-06-28
6894,1346,999,2024-03-05
6895,1346,999,2023-04-04
6896,1346,999,2021-10-01
6897,1346,999,2022-01-18
6898,1346,999,2022-10-08
6899,1347,999,2024-05-08
6900,1347,999,2022-02-03
6901,1347,999,2021-05-08
6902,1347,999,2023-05-18
6903,1347,999,2023-10-31
6904,1347,999,2022-03-20
6905,1347,999,2022-02-15
6906,1347,999,2024-02-02
6907,1347,999,2023-03-14
6908,1347,999,2024-07-24
6909,1347,999,2022-03-29
6910,1347,999,2024-05-18
6911,1347,999,2024-06-01
6912,1347,999,2024-11-20
6913,1348,499,2021-02-13
6914,1348,499,2024-06-19
6915,1348,499,2024-06-03
6916,1348,499,2021-05-26
6917,1348,499,2024-10-05
6918,1348,499,2023-11-08
6919,1348,499,2022-10-08
6920,1348,499,2024-03-27
6921,1349,699,2023-09-15
6922,1349,699,2024-04-13
6923,1349,699,2023-01-08
6924,1349,699,2022-10-24
6925,1349,699,2021-01-27
6926,1349,699,2022-05-28
6927,1349,699,2022-10-07
6928,1349,699,2023-07-24
6929,1349,699,2022-05-29
6930,1349,699,2023-11-12
6931,1349,699,2022-03-29
6932,1349,699,2024-06-07
6933,1350,699,2021-06-26
6934,1350,699,2024-09-06
6935,1350,699,2023-08-19
6936,1350,699,2022-10-04
6937,1350,699,2024-04-18
6938,1350,699,2023-08-06
6939,1350,699,2024-01-10
6940,1350,699,2022-08-23
6941,1350,699,2024-01-14
6942,1350,699,2021-10-17
6943,1350,699,2021-11-25
6944,1350,699,2022-07-23
6945,1350,699,2021-11-20
6946,1350,699,2024-09-04
6947,1351,499,2022-12-04
6948,1351,499,2023-05-09
6949,1351,499,2022-09-24
6950,1351,499,2021-07-18
6951,1351,499,2023-11-11
6952,1351,499,2022-08-19
6953,1351,499,2023-07-08
6954,1351,499,2021-01-01
6955,1351,499,2023-12-22
6956,1351,499,2023-08-02
6957,1352,499,2022-03-08
6958,1352,499,2021-01-02
6959,1352,499,2021-05-05
6960,1352,499,2021-07-05
6961,1352,499,2023-07-12
6962,1352,499,2023-03-31
6963,1352,499,2024-05-26
6964,1352,499,2022-06-05
6965,1352,499,2021-10-14
6966,1352,499,2021-12-29
6967,1352,499,2021-08-04
6968,1352,499,2021-04-04
6969,1352,499,2024-04-26
6970,1352,499,2021-09-09
6971,1352,499,2023-02-21
6972,1353,499,2023-01-02
6973,1353,499,2024-05-20
6974,1353,499,2024-12-29
6975,1353,499,2021-01-18
6976,1353,499,2024-01-23
6977,1353,499,2023-04-15
6978,1353,499,2023-03-03
6979,1353,499,2024-08-26
6980,1353,499,2023-12-28
6981,1353,499,2023-04-22
6982,1353,499,2024-02-19
6983,1353,499,2021-08-15
6984,1353,499,2024-11-14
6985,1353,499,2023-05-01
6986,1353,499,2024-01-19
6987,1354,999,2023-01-30
6988,1354,999,2022-11-23
6989,1354,999,2024-06-30
6990,1354,999,2022-05-31
6991,1354,999,2022-12-10
6992,1354,999,2022-03-16
6993,1354,999,2022-10-04
6994,1354,999,2021-07-11
6995,1354,999,2022-07-08
6996,1355,999,2022-04-22
6997,1355,999,2021-07-08
6998,1355,999,2023-01-05
6999,1355,999,2021-01-29
7000,1355,999,2022-06-03
7001,1355,999,2024-10-07
7002,1355,999,2023-11-17
7003,1355,999,2021-12-14
7004,1355,999,2023-12-27
7005,1355,999,2023-03-01
7006,1355,999,2025-02-07
7007,1355,999,2021-12-06
7008,1355,999,2023-11-09
7009,1356,999,2022-07-08
7010,1356,999,2024-03-02
7011,1356,999,2024-12-09
7012,1356,999,2021-11-02
7013,1356,999,2023-12-01
7014,1356,999,2023-06-14
7015,1356,999,2021-12-02
7016,1356,999,2021-03-16
7017,1356,999,2025-01-10
7018,1357,699,2022-08-13
7019,1357,699,2021-03-21
7020,1357,699,2021-05-27
7021,1357,699,2021-01-14
7022,1357,699,2023-08-10
7023,1357,699,2022-02-10
7024,1357,699,2023-04-28
7025,1357,699,2023-01-26
7026,1357,699,2023-08-07
7027,1357,699,2021-08-28
7028,1357,699,2021-01-31
7029,1357,699,2023-06-18
7030,1357,699,2022-11-24
7031,1357,699,2023-01-19
7032,1357,699,2024-04-18
7033,1358,999,2022-01-09
7034,1358,999,2024-10-03
7035,1358,999,2021-11-14
7036,1358,999,2024-03-25
7037,1358,999,2021-01-04
7038,1358,999,2025-02-03
7039,1358,999,2021-04-22
7040,1358,999,2024-08-28
7041,1358,999,2023-08-09
7042,1358,999,2022-12-24
7043,1358,999,2021-01-12
7044,1358,999,2023-06-16
7045,1359,499,2021-05-29
7046,1359,499,2022-07-08
7047,1359,499,2022-01-25
7048,1359,499,2023-01-21
7049,1359,499,2023-10-20
7050,1359,499,2024-07-05
7051,1359,499,2023-07-02
7052,1359,499,2024-05-31
7053,1359,499,2022-08-08
7054,1360,999,2025-02-03
7055,1360,999,2023-10-27
7056,1360,999,2022-09-02
7057,1360,999,2021-05-16
7058,1360,999,2024-12-22
7059,1360,999,2024-09-20
7060,1360,999,2023-10-17
7061,1360,999,2024-10-15
7062,1360,999,2022-07-21
7063,1360,999,2023-06-23
7064,1360,999,2023-01-15
7065,1360,999,2023-04-26
7066,1361,699,2023-12-18
7067,1361,699,2023-09-09
7068,1361,699,2021-12-15
7069,1361,699,2023-03-22
7070,1361,699,2023-12-12
7071,1361,699,2022-11-20
7072,1361,699,2022-03-16
7073,1361,699,2021-02-18
7074,1361,699,2023-05-15
7075,1361,699,2022-11-07
7076,1361,699,2021-10-23
7077,1361,699,2021-04-07
7078,1361,699,2022-08-02
7079,1361,699,2024-11-02
7080,1361,699,2021-08-07
7081,1362,699,2023-01-13
7082,1362,699,2024-07-24
7083,1362,699,2021-09-23
7084,1362,699,2022-10-05
7085,1362,699,2021-04-07
7086,1362,699,2023-02-02
7087,1362,699,2023-12-03
7088,1362,699,2022-04-04
7089,1362,699,2022-07-16
7090,1362,699,2021-05-02
7091,1362,699,2022-02-24
7092,1362,699,2022-02-10
7093,1362,699,2022-10-05
7094,1362,699,2022-08-09
7095,1363,999,2023-02-10
7096,1363,999,2021-06-19
7097,1363,999,2022-02-21
7098,1363,999,2021-12-21
7099,1363,999,2022-04-25
7100,1363,999,2021-11-17
7101,1363,999,2024-03-07
7102,1363,999,2021-06-27
7103,1363,999,2023-04-14
7104,1363,999,2022-12-05
7105,1363,999,2021-03-16
7106,1364,999,2021-07-13
7107,1364,999,2025-02-03
7108,1364,999,2024-06-04
7109,1364,999,2021-04-16
7110,1364,999,2021-08-29
7111,1364,999,2023-09-07
7112,1364,999,2024-05-19
7113,1364,999,2022-12-19
7114,1364,999,2021-05-05
7115,1364,999,2021-02-16
7116,1364,999,2022-04-14
7117,1364,999,2023-09-23
7118,1365,999,2023-02-01
7119,1365,999,2022-05-03
7120,1365,999,2024-01-11
7121,1365,999,2024-08-31
7122,1365,999,2021-11-21
7123,1365,999,2022-01-09
7124,1365,999,2024-08-31
7125,1365,999,2022-06-08
7126,1365,999,2023-03-31
7127,1366,999,2024-04-24
7128,1366,999,2021-05-06
7129,1366,999,2021-05-16
7130,1366,999,2022-05-07
7131,1366,999,2023-11-03
7132,1366,999,2022-07-13
7133,1366,999,2024-07-27
7134,1366,999,2023-09-30
7135,1366,999,2023-07-22
7136,1366,999,2021-02-07
7137,1366,999,2024-01-28
7138,1366,999,2024-02-29
7139,1366,999,2024-01-26
7140,1366,999,2022-04-04
7141,1366,999,2024-08-22
7142,1367,699,2022-09-27
7143,1367,699,2024-10-20
7144,1367,699,2024-02-27
7145,1367,699,2023-12-25
7146,1367,699,2022-03-22
7147,1367,699,2021-02-09
7148,1367,699,2024-03-09
7149,1367,699,2021-04-08
7150,1367,699,2021-08-22
7151,1368,699,2022-09-08
7152,1368,699,2022-06-11
7153,1368,699,2022-02-21
7154,1368,699,2021-10-14
7155,1368,699,2022-02-05
7156,1368,699,2024-04-09
7157,1368,699,2023-03-21
7158,1368,699,2023-07-13
7159,1368,699,2024-01-31
7160,1368,699,2022-03-05
7161,1368,699,2021-12-17
7162,1369,499,2021-12-18
7163,1369,499,2023-12-22
7164,1369,499,2023-09-12
7165,1369,499,2024-05-16
7166,1369,499,2024-10-23
7167,1369,499,2022-02-08
7168,1369,499,2021-12-31
7169,1369,499,2023-08-19
7170,1370,699,2024-06-11
7171,1370,699,2024-07-20
7172,1370,699,2024-11-20
7173,1370,699,2022-10-12
7174,1370,699,2022-03-30
7175,1370,699,2024-11-27
7176,1370,699,2024-10-05
7177,1370,699,2021-03-15
7178,1370,699,2023-04-25
7179,1370,699,2024-01-25
7180,1370,699,2022-07-06
7181,1371,499,2023-07-29
7182,1371,499,2024-11-29
7183,1371,499,2021-06-05
7184,1371,499,2023-01-15
7185,1371,499,2024-07-26
7186,1371,499,2024-11-06
7187,1371,499,2021-03-31
7188,1371,499,2023-07-31
7189,1371,499,2023-06-30
7190,1371,499,2023-11-02
7191,1371,499,2023-04-14
7192,1372,699,2024-04-26
7193,1372,699,2022-03-07
7194,1372,699,2022-10-14
7195,1372,699,2021-09-19
7196,1372,699,2023-12-11
7197,1372,699,2022-02-18
7198,1372,699,2024-09-05
7199,1372,699,2024-06-19
7200,1372,699,2024-01-20
7201,1372,699,2023-12-26
7202,1372,699,2022-08-13
7203,1372,699,2023-09-20
7204,1373,499,2022-11-21
7205,1373,499,2021-06-29
7206,1373,499,2024-10-14
7207,1373,499,2023-04-05
7208,1373,499,2021-06-28
7209,1373,499,2021-12-17
7210,1373,499,2024-04-21
7211,1373,499,2023-08-14
7212,1374,499,2023-02-07
7213,1374,499,2021-07-24
7214,1374,499,2024-08-02
7215,1374,499,2021-10-01
7216,1374,499,2021-07-10
7217,1374,499,2023-10-08
7218,1374,499,2022-08-05
7219,1374,499,2023-12-10
7220,1374,499,2023-02-04
7221,1374,499,2023-10-30
7222,1374,499,2024-02-22
7223,1374,499,2023-02-26
7224,1374,499,2023-09-02
7225,1375,499,2023-02-01
7226,1375,499,2021-02-21
7227,1375,499,2022-06-22
7228,1375,499,2023-03-15
7229,1375,499,2024-07-24
7230,1375,499,2021-03-13
7231,1375,499,2021-06-17
7232,1375,499,2024-09-19
7233,1375,499,2023-06-23
7234,1376,999,2021-04-10
7235,1376,999,2025-01-05
7236,1376,999,2022-09-11
7237,1376,999,2021-06-19
7238,1376,999,2022-07-06
7239,1376,999,2024-11-01
7240,1376,999,2022-09-03
7241,1376,999,2024-02-19
7242,1377,999,2021-06-26
7243,1377,999,2023-02-13
7244,1377,999,2021-10-25
7245,1377,999,2023-03-07
7246,1377,999,2024-11-29
7247,1377,999,2021-08-07
7248,1377,999,2023-01-12
7249,1377,999,2021-06-06
7250,1378,499,2022-12-18
7251,1378,499,2024-04-23
7252,1378,499,2024-11-27
7253,1378,499,2023-09-07
7254,1378,499,2024-01-05
7255,1378,499,2024-04-22
7256,1378,499,2024-10-16
7257,1378,499,2024-09-16
7258,1378,499,2022-09-27
7259,1378,499,2023-06-02
7260,1378,499,2021-11-26
7261,1378,499,2023-08-13
7262,1378,499,2024-07-20
7263,1379,699,2021-02-10
7264,1379,699,2023-09-08
7265,1379,699,2022-10-07
7266,1379,699,2024-08-19
7267,1379,699,2022-06-22
7268,1379,699,2024-10-12
7269,1379,699,2021-09-11
7270,1379,699,2021-04-09
7271,1379,699,2024-03-13
7272,1379,699,2021-02-27
7273,1380,999,2021-07-01
7274,1380,999,2024-01-04
7275,1380,999,2021-12-02
7276,1380,999,2022-10-04
7277,1380,999,2021-03-01
7278,1380,999,2021-05-31
7279,1380,999,2021-09-02
7280,1380,999,2024-06-19
7281,1380,999,2023-10-20
7282,1380,999,2021-09-10
7283,1380,999,2022-10-29
7284,1380,999,2022-04-09
7285,1380,999,2024-08-11
7286,1380,999,2023-09-07
7287,1380,999,2021-04-07
7288,1381,699,2024-01-14
7289,1381,699,2024-03-02
7290,1381,699,2021-08-02
7291,1381,699,2021-04-17
7292,1381,699,2023-07-12
7293,1381,699,2022-10-28
7294,1381,699,2021-12-14
7295,1381,699,2023-02-28
7296,1381,699,2022-12-23
7297,1382,699,2021-01-27
7298,1382,699,2024-07-13
7299,1382,699,2024-10-31
7300,1382,699,2021-04-05
7301,1382,699,2024-08-21
7302,1382,699,2024-02-15
7303,1382,699,2022-08-22
7304,1382,699,2023-08-13
7305,1382,699,2021-10-09
7306,1382,699,2021-07-18
7307,1383,999,2023-12-01
7308,1383,999,2024-11-19
7309,1383,999,2021-11-14
7310,1383,999,2023-07-13
7311,1383,999,2024-11-10
7312,1383,999,2021-03-29
7313,1383,999,2022-04-29
7314,1383,999,2022-08-27
7315,1383,999,2024-12-03
7316,1383,999,2024-03-15
7317,1383,999,2021-05-21
7318,1383,999,2022-11-29
7319,1383,999,2022-06-01
7320,1384,699,2022-06-16
7321,1384,699,2023-09-13
7322,1384,699,2021-03-07
7323,1384,699,2024-05-09
7324,1384,699,2024-06-11
7325,1384,699,2022-03-04
7326,1384,699,2023-04-23
7327,1384,699,2024-02-16
7328,1384,699,2023-02-12
7329,1384,699,2024-04-23
7330,1384,699,2023-03-03
7331,1384,699,2022-08-09
7332,1384,699,2021-03-12
7333,1384,699,2022-08-08
7334,1385,999,2022-05-21
7335,1385,999,2024-03-10
7336,1385,999,2021-03-21
7337,1385,999,2022-05-12
7338,1385,999,2022-05-21
7339,1385,999,2021-06-12
7340,1385,999,2022-06-27
7341,1385,999,2022-01-01
7342,1385,999,2023-04-26
7343,1385,999,2021-12-07
7344,1385,999,2022-01-16
7345,1386,499,2023-07-19
7346,1386,499,2024-06-18
7347,1386,499,2022-03-01
7348,1386,499,2021-01-27
7349,1386,499,2024-04-03
7350,1386,499,2022-02-27
7351,1386,499,2023-08-19
7352,1386,499,2024-01-20
7353,1386,499,2021-06-16
7354,1387,999,2021-09-30
7355,1387,999,2024-12-04
7356,1387,999,2024-02-10
7357,1387,999,2021-11-09
7358,1387,999,2023-01-13
7359,1387,999,2022-08-05
7360,1387,999,2022-06-07
7361,1387,999,2024-09-06
7362,1387,999,2021-12-08
7363,1387,999,2024-07-20
7364,1387,999,2024-06-28
7365,1387,999,2023-01-31
7366,1387,999,2024-01-26
7367,1388,999,2023-04-24
7368,1388,999,2024-09-24
7369,1388,999,2024-07-27
7370,1388,999,2023-02-14
7371,1388,999,2025-01-09
7372,1388,999,2022-11-28
7373,1388,999,2021-10-24
7374,1388,999,2025-01-09
7375,1389,699,2021-01-10
7376,1389,699,2022-06-06
7377,1389,699,2021-12-15
7378,1389,699,2024-06-29
7379,1389,699,2024-02-09
7380,1389,699,2025-01-19
7381,1389,699,2022-11-19
7382,1389,699,2022-12-05
7383,1389,699,2021-01-27
7384,1389,699,2022-07-31
7385,1390,999,2023-09-29
7386,1390,999,2024-08-18
7387,1390,999,2021-05-04
7388,1390,999,2022-12-02
7389,1390,999,2023-10-17
7390,1390,999,2022-09-23
7391,1390,999,2021-06-10
7392,1390,999,2023-04-01
7393,1390,999,2024-01-07
7394,1390,999,2023-11-11
7395,1390,999,2025-01-12
7396,1390,999,2021-10-15
7397,1391,499,2022-01-20
7398,1391,499,2021-11-26
7399,1391,499,2021-03-23
7400,1391,499,2021-09-19
7401,1391,499,2024-08-18
7402,1391,499,2022-07-05
7403,1391,499,2023-12-07
7404,1391,499,2024-03-02
7405,1391,499,2022-07-06
7406,1391,499,2021-07-16
7407,1391,499,2022-10-01
7408,1392,999,2022-03-16
7409,1392,999,2023-11-05
7410,1392,999,2021-06-22
7411,1392,999,2023-02-23
7412,1392,999,2021-02-07
7413,1392,999,2022-08-17
7414,1392,999,2021-09-05
7415,1392,999,2022-02-20
7416,1393,499,2023-07-15
7417,1393,499,2022-05-03
7418,1393,499,2025-02-03
7419,1393,499,2022-03-09
7420,1393,499,2021-11-10
7421,1393,499,2024-08-31
7422,1393,499,2024-04-09
7423,1393,499,2021-10-02
7424,1393,499,2022-06-17
7425,1393,499,2023-07-06
7426,1393,499,2023-07-18
7427,1393,499,2022-01-09
7428,1394,999,2021-04-23
7429,1394,999,2024-08-01
7430,1394,999,2024-01-23
7431,1394,999,2022-07-21
7432,1394,999,2024-06-12
7433,1394,999,2023-01-14
7434,1394,999,2023-01-05
7435,1394,999,2021-06-08
7436,1394,999,2024-08-29
7437,1395,999,2024-08-12
7438,1395,999,2023-01-20
7439,1395,999,2022-06-15
7440,1395,999,2021-07-03
7441,1395,999,2023-07-20
7442,1395,999,2022-11-25
7443,1395,999,2022-02-27
7444,1395,999,2024-09-19
7445,1395,999,2022-12-03
7446,1396,999,2022-07-10
7447,1396,999,2022-02-02
7448,1396,999,2021-10-18
7449,1396,999,2021-08-22
7450,1396,999,2022-06-30
7451,1396,999,2022-03-24
7452,1396,999,2024-10-05
7453,1396,999,2023-02-03
7454,1396,999,2021-07-02
7455,1396,999,2023-12-03
7456,1396,999,2023-09-02
7457,1396,999,2022-11-13
7458,1396,999,2025-01-15
7459,1396,999,2023-06-21
7460,1396,999,2021-08-01
7461,1397,699,2023-01-16
7462,1397,699,2022-07-02
7463,1397,699,2021-06-25
7464,1397,699,2022-02-13
7465,1397,699,2021-03-05
7466,1397,699,2023-04-27
7467,1397,699,2022-08-03
7468,1397,699,2024-04-17
7469,1397,699,2024-09-08
7470,1397,699,2022-01-21
7471,1397,699,2024-03-04
7472,1397,699,2024-07-09
7473,1397,699,2021-12-27
7474,1397,699,2022-07-03
7475,1397,699,2025-01-13
7476,1398,999,2024-09-15
7477,1398,999,2024-03-24
7478,1398,999,2022-09-02
7479,1398,999,2024-12-31
7480,1398,999,2023-10-15
7481,1398,999,2024-06-04
7482,1398,999,2022-05-10
7483,1398,999,2024-01-12
7484,1399,999,2024-02-03
7485,1399,999,2024-01-29
7486,1399,999,2021-08-23
7487,1399,999,2023-02-06
7488,1399,999,2023-06-23
7489,1399,999,2023-06-11
7490,1399,999,2021-04-16
7491,1399,999,2024-05-16
7492,1399,999,2023-11-21
7493,1399,999,2021-08-01
7494,1399,999,2021-06-29
7495,1400,699,2021-08-17
7496,1400,699,2022-03-04
7497,1400,699,2022-06-02
7498,1400,699,2023-06-21
7499,1400,699,2022-05-19
7500,1400,699,2023-03-08
7501,1400,699,2023-05-03
7502,1400,699,2023-08-29
7503,1400,699,2021-03-23
7504,1401,499,2021-02-01
7505,1401,499,2024-02-13
7506,1401,499,2021-01-29
7507,1401,499,2024-04-01
7508,1401,499,2024-10-29
7509,1401,499,2022-04-25
7510,1401,499,2023-11-01
7511,1401,499,2021-12-16
7512,1401,499,2022-12-27
7513,1401,499,2021-11-18
7514,1402,999,2021-04-19
7515,1402,999,2021-03-16
7516,1402,999,2024-04-10
7517,1402,999,2022-04-17
7518,1402,999,2023-03-15
7519,1402,999,2024-05-08
7520,1402,999,2023-09-27
7521,1402,999,2024-04-27
7522,1402,999,2023-12-24
7523,1403,699,2022-07-12
7524,1403,699,2021-08-08
7525,1403,699,2021-10-02
7526,1403,699,2023-06-01
7527,1403,699,2024-12-10
7528,1403,699,2024-10-22
7529,1403,699,2023-04-27
7530,1403,699,2022-02-25
7531,1403,699,2023-01-05
7532,1403,699,2021-07-15
7533,1403,699,2023-12-29
7534,1404,999,2024-02-08
7535,1404,999,2021-12-27
7536,1404,999,2023-01-02
7537,1404,999,2024-03-16
7538,1404,999,2022-11-06
7539,1404,999,2022-05-24
7540,1404,999,2024-04-01
7541,1404,999,2022-02-17
7542,1404,999,2023-02-14
7543,1404,999,2024-01-20
7544,1404,999,2024-10-12
7545,1404,999,2023-08-10
7546,1404,999,2022-04-14
7547,1404,999,2021-11-29
7548,1404,999,2023-03-27
7549,1405,499,2024-09-29
7550,1405,499,2022-03-16
7551,1405,499,2023-04-07
7552,1405,499,2024-03-20
7553,1405,499,2021-03-19
7554,1405,499,2021-10-24
7555,1405,499,2022-05-06
7556,1405,499,2021-02-20
7557,1406,699,2024-01-31
7558,1406,699,2022-04-07
7559,1406,699,2023-11-07
7560,1406,699,2024-03-25
7561,1406,699,2022-01-19
7562,1406,699,2021-01-22
7563,1406,699,2022-07-11
7564,1406,699,2021-03-06
7565,1406,699,2023-03-23
7566,1406,699,2023-12-20
7567,1406,699,2023-08-09
7568,1406,699,2022-10-21
7569,1406,699,2021-04-04
7570,1407,999,2024-03-12
7571,1407,999,2023-04-05
7572,1407,999,2022-04-16
7573,1407,999,2024-07-03
7574,1407,999,2022-05-26
7575,1407,999,2023-11-10
7576,1407,999,2023-07-28
7577,1407,999,2021-02-07
7578,1408,999,2024-11-08
7579,1408,999,2024-01-16
7580,1408,999,2023-11-26
7581,1408,999,2022-11-11
7582,1408,999,2024-01-03
7583,1408,999,2023-06-26
7584,1408,999,2023-03-17
7585,1408,999,2022-08-14
7586,1408,999,2023-01-15
7587,1408,999,2023-02-16
7588,1408,999,2024-03-20
7589,1408,999,2022-08-10
7590,1408,999,2022-07-30
7591,1408,999,2023-12-21
7592,1409,499,2023-08-08
7593,1409,499,2024-08-31
7594,1409,499,2021-11-02
7595,1409,499,2025-02-01
7596,1409,499,2022-10-14
7597,1409,499,2022-06-02
7598,1409,499,2024-11-30
7599,1409,499,2025-01-21
7600,1409,499,2023-09-17
7601,1410,499,2024-06-10
7602,1410,499,2024-07-29
7603,1410,499,2024-02-26
7604,1410,499,2021-07-23
7605,1410,499,2021-04-07
7606,1410,499,2022-10-11
7607,1410,499,2021-03-16
7608,1410,499,2021-01-28
7609,1410,499,2024-07-24
7610,1410,499,2021-08-14
7611,1410,499,2023-02-07
7612,1410,499,2021-12-31
7613,1410,499,2021-03-26
7614,1411,999,2021-04-29
7615,1411,999,2023-06-24
7616,1411,999,2023-02-01
7617,1411,999,2023-04-26
7618,1411,999,2023-03-01
7619,1411,999,2021-07-31
7620,1411,999,2022-07-22
7621,1411,999,2024-05-28
7622,1411,999,2023-10-28
7623,1411,999,2021-01-02
7624,1412,999,2024-04-09
7625,1412,999,2021-07-24
7626,1412,999,2023-03-12
7627,1412,999,2021-02-02
7628,1412,999,2023-12-27
7629,1412,999,2024-11-01
7630,1412,999,2022-10-21
7631,1412,999,2021-02-26
7632,1412,999,2021-06-26
7633,1412,999,2024-12-26
7634,1412,999,2023-11-04
7635,1412,999,2022-12-13
7636,1413,699,2021-07-24
7637,1413,699,2022-09-29
7638,1413,699,2022-08-27
7639,1413,699,2024-10-10
7640,1413,699,2022-10-28
7641,1413,699,2023-05-22
7642,1413,699,2022-12-03
7643,1413,699,2021-03-20
7644,1413,699,2024-12-10
7645,1414,499,2021-02-02
7646,1414,499,2022-12-01
7647,1414,499,2023-07-15
7648,1414,499,2023-12-30
7649,1414,499,2024-07-06
7650,1414,499,2023-09-04
7651,1414,499,2021-09-07
7652,1414,499,2024-11-25
7653,1414,499,2022-02-15
7654,1414,499,2024-12-10
7655,1414,499,2023-05-24
7656,1414,499,2024-07-07
7657,1414,499,2022-10-03
7658,1415,999,2022-10-14
